frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.0026,0.0,1.0,0.0,-1.53,3.1972,2.8592684268951416
1.0,0.0026,0.0,1.0,0.0,-1.4,2.8739,2.527064323425293
1.0,0.0026,0.0,1.0,0.0,-1.2699999999999998,2.2873,2.100637197494507
1.0,0.0026,0.0,1.0,0.0,-1.1399999999999997,1.5502,1.5406197309494019
1.0,0.0026,0.0,1.0,0.0,-1.01,1.2177999999999998,1.0352301597595215
1.0,0.0026,0.0,1.0,0.0,-0.8799999999999999,0.9506,0.5804508328437805
1.0,0.0026,0.0,1.0,0.0,-0.7500000000000002,0.8825,1.2590042352676392
1.0,0.0026,0.0,1.0,0.0,-0.6200000000000001,1.105,1.8400205373764038
1.0,0.0026,0.0,1.0,0.0,-0.49,1.7449999999999999,2.421037435531616
1.0,0.0026,0.0,1.0,0.0,-0.3599999999999999,2.6278,3.1142385005950928
1.0,0.0026,0.0,1.0,0.0,-0.22999999999999976,3.0654,3.3940188884735107
1.0,0.0026,0.0,1.0,0.0,-0.09999999999999964,3.2537,3.4485514163970947
1.0,0.0026,0.0,1.0,0.0,0.02999999999999975,3.3490999999999995,3.448765516281128
1.0,0.0026,0.0,1.0,0.0,0.15999999999999986,3.4072,3.448979616165161
1.0,0.0026,0.0,1.0,0.0,0.29,3.472,3.449192523956299
1.0,0.0026,0.0,1.0,0.0,0.4200000000000001,3.5039999999999996,3.4494071006774902
1.0,0.0026,0.0,1.0,0.0,0.5500000000000002,3.5357,3.473348617553711
1.0,0.0026,0.0,1.0,0.0,0.6800000000000003,3.5612,3.525286912918091
1.0,0.0026,0.0,1.0,0.0,0.8099999999999997,3.6210000000000004,3.5772247314453125
1.0,0.0026,0.0,1.0,0.0,0.9399999999999998,3.5937,3.629161834716797
1.0,0.0026,0.0,1.0,0.0,1.0699999999999998,3.6185,3.681098699569702
1.0,0.0026,0.0,1.0,0.0,1.2,3.6297,3.7301740646362305
1.0,0.0026,0.0,1.0,0.0,1.33,3.6468,3.7690327167510986
1.0,0.0026,0.0,1.0,0.0,1.4600000000000002,3.6618,3.8078927993774414
1.0,0.0026,0.0,1.0,0.0,1.5900000000000003,3.6678,3.8467519283294678
1.0,0.0026,0.0,1.0,0.0,1.7200000000000004,3.6751,3.8856115341186523
1.0,0.0026,0.0,1.0,0.0,1.8500000000000005,3.6619,3.9244704246520996
1.0,0.0026,0.0,1.0,0.0,1.98,3.6976,3.9633281230926514
1.0,0.0026,0.0,1.0,0.0,2.11,3.7127,4.002187252044678
1.0,0.0026,0.0,1.0,0.0,2.24,3.7102,4.041045665740967
1.0,0.0026,0.0,1.0,0.0,2.37,3.7148999999999996,4.079905986785889
1.0,0.0026,0.0,1.0,0.0,2.4999999999999996,3.7086,4.118765354156494
1.0,0.0025,0.0,1.0,0.0,-4.0,3.8817,4.27870512008667
1.0,0.0025,0.0,1.0,0.0,-3.87,3.8762,4.258508682250977
1.0,0.0025,0.0,1.0,0.0,-3.7400000000000007,3.8438,4.237064361572266
1.0,0.0025,0.0,1.0,0.0,-3.61,3.8568,4.214195251464844
1.0,0.0025,0.0,1.0,0.0,-3.4800000000000004,3.8382999999999994,4.1913275718688965
1.0,0.0025,0.0,1.0,0.0,-3.35,3.8562,4.168458938598633
1.0,0.0025,0.0,1.0,0.0,-3.22,3.8296,4.145592212677002
1.0,0.0025,0.0,1.0,0.0,-3.09,3.8233,4.097731113433838
1.0,0.0025,0.0,1.0,0.0,-2.96,3.8121,4.047817707061768
1.0,0.0025,0.0,1.0,0.0,-2.83,3.8198,3.9985244274139404
1.0,0.0025,0.0,1.0,0.0,-2.7,3.7927,3.9351396560668945
1.0,0.0025,0.0,1.0,0.0,-2.57,3.7665,3.8614041805267334
1.0,0.0025,0.0,1.0,0.0,-2.44,3.7357,3.787667989730835
1.0,0.0025,0.0,1.0,0.0,-2.31,3.7394,3.713932514190674
1.0,0.0025,0.0,1.0,0.0,-2.18,3.716,3.64019775390625
1.0,0.0025,0.0,1.0,0.0,-2.05,3.6375,3.5664610862731934
1.0,0.0025,0.0,1.0,0.0,-1.9200000000000002,3.5973,3.486982822418213
1.0,0.0025,0.0,1.0,0.0,-1.79,3.5229,3.363344669342041
1.0,0.0025,0.0,1.0,0.0,-1.66,3.3987,3.067920446395874
1.0,0.0025,0.0,1.0,0.0,-1.53,3.2222000000000004,2.7773149013519287
1.0,0.0025,0.0,1.0,0.0,-1.4,2.8362,2.445110559463501
1.0,0.0025,0.0,1.0,0.0,-1.2699999999999998,2.2203,2.0396568775177
1.0,0.0025,0.0,1.0,0.0,-1.1399999999999997,1.4769,1.4796388149261475
1.0,0.0025,0.0,1.0,0.0,-1.01,1.229,1.0141539573669434
1.0,0.0025,0.0,1.0,0.0,-0.8799999999999999,0.9949,0.5514393448829651
1.0,0.0025,0.0,1.0,0.0,-0.7500000000000002,0.9502000000000002,1.2098069190979004
1.0,0.0025,0.0,1.0,0.0,-0.6200000000000001,1.2295,1.7908227443695068
1.0,0.0025,0.0,1.0,0.0,-0.49,1.9578,2.371840000152588
1.0,0.0025,0.0,1.0,0.0,-0.3599999999999999,2.8172,3.0645618438720703
1.0,0.0025,0.0,1.0,0.0,-0.22999999999999976,3.1998,3.295414447784424
1.0,0.0025,0.0,1.0,0.0,-0.09999999999999964,3.3767,3.3309357166290283
1.0,0.0025,0.0,1.0,0.0,0.02999999999999975,3.4819,3.3311500549316406
1.0,0.0025,0.0,1.0,0.0,0.15999999999999986,3.5743,3.331362247467041
1.0,0.0025,0.0,1.0,0.0,0.29,3.6117,3.3315768241882324
1.0,0.0025,0.0,1.0,0.0,0.4200000000000001,3.656,3.3317909240722656
1.0,0.0025,0.0,1.0,0.0,0.5500000000000002,3.6783,3.3320512771606445
1.0,0.0025,0.0,1.0,0.0,0.6800000000000003,3.7102,3.38398814201355
1.0,0.0025,0.0,1.0,0.0,0.8099999999999997,3.7026,3.4359264373779297
1.0,0.0025,0.0,1.0,0.0,0.9399999999999998,3.7528,3.4878625869750977
1.0,0.0025,0.0,1.0,0.0,1.0699999999999998,3.7552,3.5398001670837402
1.0,0.0025,0.0,1.0,0.0,1.2,3.758,3.586883783340454
1.0,0.0025,0.0,1.0,0.0,1.33,3.7476,3.6257429122924805
1.0,0.0025,0.0,1.0,0.0,1.4600000000000002,3.7795,3.664602279663086
1.0,0.0025,0.0,1.0,0.0,1.5900000000000003,3.7836,3.703460693359375
1.0,0.0025,0.0,1.0,0.0,1.7200000000000004,3.785,3.742321014404297
